"","UniqueID","state_code","district_code"
"2013.4906","AP_1_01170500","AP",1
"2013.4646","AP_1_01170600","AP",1
"2013.4676","AP_1_01170700","AP",1
"2013.4796","AP_1_01170800","AP",1
"2013.57110","AP_1_01170900","AP",1
"2013.5586","AP_1_01171000","AP",1
"2013.5836","AP_1_01171100","AP",1
"2013.5286","AP_1_01171200","AP",1
"2013.5806","AP_1_01171300","AP",1
"2013.61010","AP_1_01171400","AP",1
"2013.5906","AP_1_01171500","AP",1
"2013.6666","AP_1_01171600","AP",1
"2013.6736","AP_1_01171700","AP",1
"2013.6406","AP_1_01171800","AP",1
"2013.6796","AP_1_01171900","AP",1
"2013.6326","AP_1_01172000","AP",1
"2013.64110","AP_1_01172100","AP",1
"2013.6476","AP_1_01172200","AP",1
"2013.6236","AP_1_01172300","AP",1
"2013.6256","AP_1_01172400","AP",1
"2013.5146","AP_1_01172500","AP",1
"2013.67110","AP_1_01172600","AP",1
"2013.6706","AP_1_01172700","AP",1
"2013.6986","AP_1_01172800","AP",1
"2013.7446","AP_1_01172900","AP",1
"2013.7356","AP_1_01173000","AP",1
"2013.7166","AP_1_01173100","AP",1
"2013.7156","AP_1_01173200","AP",1
"2013.7546","AP_1_01173300","AP",1
"2013.77110","AP_1_01173400","AP",1
"2013.7946","AP_1_01173500","AP",1
"2013.6436","AP_1_01173600","AP",1
"2013.6346","AP_1_01173700","AP",1
"2013.6127","AP_1_01173800","AP",1
"2013.59110","AP_1_01173900","AP",1
"2013.6656","AP_1_01174000","AP",1
"2013.6636","AP_1_01174100","AP",1
"2013.6506","AP_1_01174200","AP",1
"2013.6866","AP_1_01174300","AP",1
"2013.6966","AP_1_01174400","AP",1
"2013.7366","AP_1_01174500","AP",1
"2013.7286","AP_1_01174600","AP",1
"2013.72110","AP_1_01174700","AP",1
"2013.7346","AP_1_01174800","AP",1
"2013.7496","AP_1_01174900","AP",1
"2013.7386","AP_1_01175000","AP",1
"2013.7256","AP_1_01175100","AP",1
"2013.7136","AP_1_01175200","AP",1
"2013.7127","AP_1_01175300","AP",1
"2013.7056","AP_1_01175400","AP",1
"2013.7686","AP_1_01175500","AP",1
"2013.76110","AP_1_01175600","AP",1
"2013.8326","AP_1_01175700","AP",1
"2013.8306","AP_1_01175800","AP",1
"2013.8446","AP_1_01175900","AP",1
"2013.8596","AP_1_01176000","AP",1
"2013.8026","AP_1_01176100","AP",1
"2013.78110","AP_1_01176200","AP",1
"2013.7876","AP_1_01176300","AP",1
"2013.7786","AP_1_01176400","AP",1
"2013.8046","AP_1_01176500","AP",1
"2013.7636","AP_1_01176600","AP",1
"2013.7696","AP_1_01176700","AP",1
"2013.7986","AP_1_01176800","AP",1
"2013.8096","AP_1_01176900","AP",1
"2013.8366","AP_1_01177000","AP",1
"2013.8406","AP_1_01177100","AP",1
"2013.8766","AP_1_01177200","AP",1
"2013.9246","AP_1_01177300","AP",1
"2013.9296","AP_1_01177400","AP",1
"2013.9536","AP_1_01177500","AP",1
"2013.8466","AP_1_01177600","AP",1
"2013.91110","AP_1_01177700","AP",1
"2013.8636","AP_1_01177800","AP",1
"2013.9256","AP_1_01177900","AP",1
"2013.8756","AP_1_01178000","AP",1
"2013.5036","AP_1_01178100","AP",1
"2013.5366","AP_1_01178200","AP",1
"2013.5456","AP_1_01178300","AP",1
"2013.6266","AP_1_01178400","AP",1
"2013.6376","AP_1_01178500","AP",1
"2013.6286","AP_1_01178600","AP",1
"2013.6726","AP_1_01178700","AP",1
"2013.6686","AP_1_01178800","AP",1
"2013.7076","AP_1_01178900","AP",1
"2013.7246","AP_1_01179000","AP",1
"2013.6996","AP_1_01179100","AP",1
"2013.6836","AP_1_01179200","AP",1
"2013.6646","AP_1_01179300","AP",1
"2013.7266","AP_1_01179400","AP",1
"2013.7956","AP_1_01179500","AP",1
"2013.7406","AP_1_01179600","AP",1
"2013.7506","AP_1_01179700","AP",1
"2013.7576","AP_1_01179800","AP",1
"2013.7726","AP_1_01179900","AP",1
"2013.7906","AP_1_01180000","AP",1
"2013.7826","AP_1_01180100","AP",1
"2013.8726","AP_1_01180200","AP",1
"2013.79110","AP_1_01180300","AP",1
"2013.7936","AP_1_01180400","AP",1
"2013.81110","AP_1_01180500","AP",1
"2013.8776","AP_1_01180600","AP",1
"2013.9006","AP_1_01180700","AP",1
"2013.9306","AP_1_01180800","AP",1
"2013.9826","AP_1_01180900","AP",1
"2013.9206","AP_1_01181200","AP",1
"2013.9196","AP_1_01181300","AP",1
"2013.8956","AP_1_01181400","AP",1
"2013.9127","AP_1_01181500","AP",1
"2013.9046","AP_1_01181600","AP",1
"2013.9746","AP_1_01181700","AP",1
"2013.84110","AP_1_01181800","AP",1
"2013.9146","AP_1_01181900","AP",1
"2013.8686","AP_1_01182000","AP",1
"2013.9086","AP_1_01182100","AP",1
"2013.9596","AP_1_01182200","AP",1
"2013.9176","AP_1_01182300","AP",1
"2013.9576","AP_1_01182400","AP",1
"2013.9476","AP_1_01182500","AP",1
"2013.9966","AP_1_01182600","AP",1
"2013.101010","AP_1_01182700","AP",1
"2013.9606","AP_1_01182800","AP",1
"2013.9166","AP_1_01182900","AP",1
"2013.9436","AP_1_01183000","AP",1
"2013.10196","AP_1_01183100","AP",1
"2013.10186","AP_1_01183200","AP",1
"2013.9796","AP_1_01183300","AP",1
"2013.10386","AP_1_01183400","AP",1
"2013.10366","AP_1_01183500","AP",1
"2013.108110","AP_1_01183600","AP",1
"2013.10696","AP_1_01183700","AP",1
"2013.10446","AP_1_01183800","AP",1
"2013.10486","AP_1_01183900","AP",1
"2013.10896","AP_1_01184000","AP",1
"2013.10576","AP_1_01184100","AP",1
"2013.10256","AP_1_01184200","AP",1
"2013.10826","AP_1_01184300","AP",1
"2013.10356","AP_1_01184400","AP",1
"2013.10286","AP_1_01184500","AP",1
"2013.10127","AP_1_01184600","AP",1
"2013.10156","AP_1_01184700","AP",1
"2013.10136","AP_1_01184800","AP",1
"2013.10626","AP_1_01184900","AP",1
"2013.10776","AP_1_01185000","AP",1
"2013.10556","AP_1_01185100","AP",1
"2013.10766","AP_1_01185200","AP",1
"2013.10946","AP_1_01185300","AP",1
"2013.11396","AP_1_01185400","AP",1
"2013.11986","AP_1_01185500","AP",1
"2013.11856","AP_1_01185600","AP",1
"2013.11456","AP_1_01185700","AP",1
"2013.11336","AP_1_01185800","AP",1
"2013.10796","AP_1_01185900","AP",1
"2013.11066","AP_1_01186000","AP",1
"2013.11886","AP_1_01186100","AP",1
"2013.11906","AP_1_01186200","AP",1
"2013.11236","AP_1_01186300","AP",1
"2013.11146","AP_1_01186400","AP",1
"2013.11027","AP_1_01186500","AP",1
"2013.111010","AP_1_01186600","AP",1
"2013.11176","AP_1_01186700","AP",1
"2013.11256","AP_1_01186800","AP",1
"2013.6946","AP_1_01186900","AP",1
"2013.6846","AP_1_01187000","AP",1
"2013.6776","AP_1_01187100","AP",1
"2013.6496","AP_1_01187200","AP",1
"2013.65110","AP_1_01187300","AP",1
"2013.6806","AP_1_01187400","AP",1
"2013.6556","AP_1_01187500","AP",1
"2013.7036","AP_1_01187600","AP",1
"2013.7186","AP_1_01187700","AP",1
"2013.71010","AP_1_01187800","AP",1
"2013.73110","AP_1_01187900","AP",1
"2013.7306","AP_1_01188000","AP",1
"2013.7436","AP_1_01188100","AP",1
"2013.7586","AP_1_01188200","AP",1
"2013.7746","AP_1_01188300","AP",1
"2013.7556","AP_1_01188400","AP",1
"2013.7396","AP_1_01188500","AP",1
"2013.7426","AP_1_01188600","AP",1
"2013.71110","AP_1_01188700","AP",1
"2013.74110","AP_1_01188800","AP",1
"2013.7756","AP_1_01188900","AP",1
"2013.7766","AP_1_01189000","AP",1
"2013.8056","AP_1_01189100","AP",1
"2013.8346","AP_1_01189200","AP",1
"2013.7856","AP_1_01189300","AP",1
"2013.8256","AP_1_01189400","AP",1
"2013.7846","AP_1_01189500","AP",1
"2013.7896","AP_1_01189600","AP",1
"2013.8066","AP_1_01189700","AP",1
"2013.8236","AP_1_01189800","AP",1
"2013.8246","AP_1_01189900","AP",1
"2013.8486","AP_1_01190000","AP",1
"2013.8436","AP_1_01190100","AP",1
"2013.8836","AP_1_01190200","AP",1
"2013.8896","AP_1_01190300","AP",1
"2013.8786","AP_1_01190400","AP",1
"2013.8696","AP_1_01190500","AP",1
"2013.9036","AP_1_01190600","AP",1
"2013.8476","AP_1_01190700","AP",1
"2013.8926","AP_1_01190800","AP",1
"2013.9526","AP_1_01190900","AP",1
"2013.90110","AP_1_01191000","AP",1
"2013.9756","AP_1_01191100","AP",1
"2013.95110","AP_1_01191200","AP",1
"2013.9456","AP_1_01191300","AP",1
"2013.8946","AP_1_01191400","AP",1
"2013.9446","AP_1_01191500","AP",1
"2013.9676","AP_1_01191600","AP",1
"2013.47110","AP_1_01191700","AP",1
"2013.5336","AP_1_01191800","AP",1
"2013.5866","AP_1_01191900","AP",1
"2013.62110","AP_1_01192000","AP",1
"2013.6826","AP_1_01192100","AP",1
"2013.6606","AP_1_01192200","AP",1
"2013.6176","AP_1_01192300","AP",1
"2013.75110","AP_1_01192400","AP",1
"2013.7596","AP_1_01192500","AP",1
"2013.6596","AP_1_01192600","AP",1
"2013.7626","AP_1_01192700","AP",1
"2013.7776","AP_1_01192800","AP",1
"2013.7796","AP_1_01192900","AP",1
"2013.8386","AP_1_01193000","AP",1
"2013.8626","AP_1_01193100","AP",1
"2013.8706","AP_1_01193200","AP",1
"2013.8036","AP_1_01193300","AP",1
"2013.8146","AP_1_01193400","AP",1
"2013.8266","AP_1_01193500","AP",1
"2013.7666","AP_1_01193600","AP",1
"2013.7976","AP_1_01193700","AP",1
"2013.8746","AP_1_01193800","AP",1
"2013.8286","AP_1_01193900","AP",1
"2013.9076","AP_1_01194000","AP",1
"2013.9356","AP_1_01194100","AP",1
"2013.8646","AP_1_01194200","AP",1
"2013.8296","AP_1_01194300","AP",1
"2013.8966","AP_1_01194400","AP",1
"2013.8356","AP_1_01194500","AP",1
"2013.10036","AP_1_01194600","AP",1
"2013.9666","AP_1_01194700","AP",1
"2013.10296","AP_1_01194800","AP",1
"2013.10986","AP_1_01194900","AP",1
"2013.10806","AP_1_01195000","AP",1
"2013.10336","AP_1_01195100","AP",1
"2013.9466","AP_1_01195200","AP",1
"2013.101110","AP_1_01195300","AP",1
"2013.10086","AP_1_01195400","AP",1
"2013.9156","AP_1_01195500","AP",1
"2013.8586","AP_1_01195600","AP",1
"2013.9586","AP_1_01195700","AP",1
"2013.9656","AP_1_01195800","AP",1
"2013.8886","AP_1_01195900","AP",1
"2013.6856","AP_1_01196000","AP",1
"2013.6896","AP_1_01196100","AP",1
"2013.7096","AP_1_01196200","AP",1
"2013.8086","AP_1_01196300","AP",1
"2013.8127","AP_1_01196400","AP",1
"2013.86110","AP_1_01196500","AP",1
"2013.8536","AP_1_01196600","AP",1
"2013.8996","AP_1_01196700","AP",1
"2013.9566","AP_1_01196800","AP",1
"2013.9346","AP_1_01196900","AP",1
"2013.9546","AP_1_01197000","AP",1
"2013.9266","AP_1_01197100","AP",1
"2013.8846","AP_1_01197200","AP",1
"2013.8546","AP_1_01197300","AP",1
"2013.8196","AP_1_01197400","AP",1
"2013.8156","AP_1_01197500","AP",1
"2013.8176","AP_1_01197600","AP",1
"2013.8676","AP_1_01197700","AP",1
"2013.91010","AP_1_01197800","AP",1
"2013.9396","AP_1_01197900","AP",1
"2013.9136","AP_1_01198000","AP",1
"2013.8856","AP_1_01198100","AP",1
"2013.85110","AP_1_01198200","AP",1
"2013.7536","AP_1_01198300","AP",1
"2013.7336","AP_1_01198400","AP",1
"2013.69110","AP_1_01198500","AP",1
"2013.6886","AP_1_01198600","AP",1
"2013.63110","AP_1_01198700","AP",1
"2013.6086","AP_1_01198800","AP",1
"2013.5876","AP_1_01198900","AP",1
"2013.5856","AP_1_01199000","AP",1
"2013.7176","AP_1_01199100","AP",1
"2013.7196","AP_1_01199200","AP",1
"2013.7276","AP_1_01199300","AP",1
"2013.7706","AP_1_01199400","AP",1
"2013.7476","AP_1_01199500","AP",1
"2013.7836","AP_1_01199600","AP",1
"2013.7966","AP_1_01199700","AP",1
"2013.83110","AP_1_01199800","AP",1
"2013.8396","AP_1_01199900","AP",1
"2013.8556","AP_1_01200000","AP",1
"2013.89110","AP_1_01200100","AP",1
"2013.9376","AP_1_01200200","AP",1
"2013.8866","AP_1_01200300","AP",1
"2013.8576","AP_1_01200400","AP",1
"2013.8166","AP_1_01200500","AP",1
"2013.82110","AP_1_01200600","AP",1
"2013.7886","AP_1_01200700","AP",1
"2013.7926","AP_1_01200800","AP",1
"2013.8226","AP_1_01200900","AP",1
"2013.8276","AP_1_01201000","AP",1
"2013.7676","AP_1_01201100","AP",1
"2013.8666","AP_1_01201200","AP",1
"2013.9496","AP_1_01201300","AP",1
"2013.9946","AP_1_01201400","AP",1
"2013.9556","AP_1_01201500","AP",1
"2013.9866","AP_1_01201600","AP",1
"2013.9886","AP_1_01201700","AP",1
"2013.9326","AP_1_01201800","AP",1
"2013.9486","AP_1_01201900","AP",1
"2013.9226","AP_1_01202000","AP",1
"2013.9026","AP_1_01202100","AP",1
"2013.8506","AP_1_01202200","AP",1
"2013.9936","AP_1_01202300","AP",1
"2013.9926","AP_1_01202400","AP",1
"2013.9976","AP_1_01202500","AP",1
"2013.9696","AP_1_01202600","AP",1
"2013.9876","AP_1_01202700","AP",1
"2013.10206","AP_1_01202800","AP",1
"2013.10306","AP_1_01202900","AP",1
"2013.10426","AP_1_01203000","AP",1
"2013.10686","AP_1_01203100","AP",1
"2013.9846","AP_1_01203200","AP",1
"2013.11186","AP_1_01203300","AP",1
"2013.11286","AP_1_01203400","AP",1
"2013.11776","AP_1_01203500","AP",1
"2013.118110","AP_1_01203600","AP",1
"2013.11556","AP_1_01203700","AP",1
"2013.11076","AP_1_01203800","AP",1
"2013.11466","AP_1_01203900","AP",1
"2013.10956","AP_1_01204000","AP",1
"2013.11326","AP_1_01204100","AP",1
"2013.12026","AP_1_01204200","AP",1
"2013.12156","AP_1_01204300","AP",1
"2013.12356","AP_1_01204400","AP",1
"2013.12546","AP_1_01204500","AP",1
"2013.13274","AP_1_01204600","AP",1
"2013.13404","AP_1_01204700","AP",1
"2013.12835","AP_1_01204800","AP",1
"2013.12496","AP_1_01204900","AP",1
"2013.12376","AP_1_01205000","AP",1
"2013.12276","AP_1_01205100","AP",1
"2013.10056","AP_1_01205200","AP",1
"2013.9766","AP_1_01205300","AP",1
"2013.9626","AP_1_01205400","AP",1
"2013.92110","AP_1_01205500","AP",1
"2013.9286","AP_1_01205600","AP",1
"2013.93110","AP_1_01205700","AP",1
"2013.99110","AP_1_01205800","AP",1
"2013.10076","AP_1_01205900","AP",1
"2013.10706","AP_1_01206000","AP",1
"2013.10276","AP_1_01206100","AP",1
"2013.10396","AP_1_01206200","AP",1
"2013.9736","AP_1_01206300","AP",1
"2013.10166","AP_1_01206400","AP",1
"2013.10376","AP_1_01206500","AP",1
"2013.103110","AP_1_01206600","AP",1
"2013.106110","AP_1_01206700","AP",1
"2013.11276","AP_1_01206800","AP",1
"2013.11166","AP_1_01206900","AP",1
"2013.11506","AP_1_01207000","AP",1
"2013.11246","AP_1_01207100","AP",1
"2013.112110","AP_1_01207200","AP",1
"2013.116110","AP_1_01207300","AP",1
"2013.11546","AP_1_01207400","AP",1
"2013.10966","AP_1_01207500","AP",1
"2013.12127","AP_1_01207600","AP",1
"2013.11966","AP_1_01207700","AP",1
"2013.11876","AP_1_01207800","AP",1
"2013.12066","AP_1_01207900","AP",1
"2013.11826","AP_1_01208000","AP",1
"2013.11786","AP_1_01208100","AP",1
"2013.11676","AP_1_01208200","AP",1
"2013.11476","AP_1_01208300","AP",1
"2013.12226","AP_1_01208400","AP",1
"2013.12146","AP_1_01208500","AP",1
"2013.12386","AP_1_01208600","AP",1
"2013.12336","AP_1_01208700","AP",1
"2013.128110","AP_1_01208800","AP",1
"2013.12556","AP_1_01208900","AP",1
"2013.12536","AP_1_01209000","AP",1
"2013.13025","AP_1_01209100","AP",1
"2013.12965","AP_1_01209200","AP",1
"2013.13294","AP_1_01209300","AP",1
"2013.13254","AP_1_01209400","AP",1
"2013.7996","AP_1_01209500","AP",1
"2013.8426","AP_1_01209600","AP",1
"2013.8336","AP_1_01209700","AP",1
"2013.8736","AP_1_01209800","AP",1
"2013.8936","AP_1_01209900","AP",1
"2013.8806","AP_1_01210000","AP",1
"2013.8976","AP_1_01210100","AP",1
"2013.94110","AP_1_01210200","AP",1
"2013.8986","AP_1_01210300","AP",1
"2013.9096","AP_1_01210400","AP",1
"2013.9646","AP_1_01210500","AP",1
"2013.9906","AP_1_01210600","AP",1
"2013.10176","AP_1_01210700","AP",1
"2013.10606","AP_1_01210800","AP",1
"2013.104110","AP_1_01210900","AP",1
"2013.10866","AP_1_01211000","AP",1
"2013.11086","AP_1_01211100","AP",1
"2013.11046","AP_1_01211200","AP",1
"2013.10756","AP_1_01211300","AP",1
"2013.11406","AP_1_01211400","AP",1
"2013.10666","AP_1_01211500","AP",1
"2013.10646","AP_1_01211600","AP",1
"2013.10836","AP_1_01211700","AP",1
"2013.110110","AP_1_01211800","AP",1
"2013.10346","AP_1_01211900","AP",1
"2013.11206","AP_1_01212000","AP",1
"2013.11436","AP_1_01212100","AP",1
"2013.120110","AP_1_01212200","AP",1
"2013.12006","AP_1_01212300","AP",1
"2013.12266","AP_1_01212400","AP",1
"2013.12326","AP_1_01212500","AP",1
"2013.11976","AP_1_01212600","AP",1
"2013.117110","AP_1_01212700","AP",1
"2013.11536","AP_1_01212800","AP",1
"2013.115110","AP_1_01212900","AP",1
"2013.11566","AP_1_01213000","AP",1
"2013.11586","AP_1_01213100","AP",1
"2013.11996","AP_1_01213200","AP",1
"2013.121110","AP_1_01213300","AP",1
"2013.12096","AP_1_01213400","AP",1
"2013.11796","AP_1_01213500","AP",1
"2013.12056","AP_1_01213600","AP",1
"2013.12396","AP_1_01213700","AP",1
"2013.12636","AP_1_01213800","AP",1
"2013.12606","AP_1_01213900","AP",1
"2013.12865","AP_1_01214000","AP",1
"2013.12566","AP_1_01214100","AP",1
"2013.126110","AP_1_01214200","AP",1
"2013.12576","AP_1_01214300","AP",1
"2013.124110","AP_1_01214400","AP",1
"2013.125110","AP_1_01214500","AP",1
"2013.12855","AP_1_01214600","AP",1
"2013.127110","AP_1_01214700","AP",1
"2013.12805","AP_1_01214800","AP",1
"2013.10006","AP_1_01214900","AP",1
"2013.10096","AP_1_01215000","AP",1
"2013.9996","AP_1_01215100","AP",1
"2013.10476","AP_1_01215200","AP",1
"2013.10266","AP_1_01215300","AP",1
"2013.100110","AP_1_01215400","AP",1
"2013.9786","AP_1_01215500","AP",1
"2013.98110","AP_1_01215600","AP",1
"2013.9336","AP_1_01215700","AP",1
"2013.9236","AP_1_01215800","AP",1
"2013.9896","AP_1_01215900","AP",1
"2013.10456","AP_1_01216000","AP",1
"2013.10326","AP_1_01216100","AP",1
"2013.10596","AP_1_01216200","AP",1
"2013.10676","AP_1_01216300","AP",1
"2013.10636","AP_1_01216400","AP",1
"2013.11426","AP_1_01216500","AP",1
"2013.11226","AP_1_01216600","AP",1
"2013.10656","AP_1_01216700","AP",1
"2013.11056","AP_1_01216800","AP",1
"2013.11136","AP_1_01216900","AP",1
"2013.10876","AP_1_01217000","AP",1
"2013.10506","AP_1_01217100","AP",1
"2013.10736","AP_1_01217200","AP",1
"2013.10936","AP_1_01217300","AP",1
"2013.10566","AP_1_01217400","AP",1
"2013.10466","AP_1_01217500","AP",1
"2013.10856","AP_1_01217600","AP",1
"2013.10886","AP_1_01217700","AP",1
"2013.11346","AP_1_01217800","AP",1
"2013.111110","AP_1_01217900","AP",1
"2013.11696","AP_1_01218000","AP",1
"2013.11196","AP_1_01218100","AP",1
"2013.11356","AP_1_01218200","AP",1
"2013.11296","AP_1_01218300","AP",1
"2013.11706","AP_1_01218400","AP",1
"2013.12036","AP_1_01218500","AP",1
"2013.12186","AP_1_01218600","AP",1
"2013.12246","AP_1_01218700","AP",1
"2013.12236","AP_1_01218800","AP",1
"2013.12286","AP_1_01218900","AP",1
"2013.11766","AP_1_01219000","AP",1
"2013.12136","AP_1_01219100","AP",1
"2013.123110","AP_1_01219200","AP",1
"2013.11896","AP_1_01219300","AP",1
"2013.12775","AP_1_01219400","AP",1
"2013.12466","AP_1_01219500","AP",1
"2013.9686","AP_1_01219600","AP",1
"2013.9366","AP_1_01219700","AP",1
"2013.8906","AP_1_01219800","AP",1
"2013.9066","AP_1_01219900","AP",1
"2013.9186","AP_1_01220000","AP",1
"2013.9426","AP_1_01220100","AP",1
"2013.9806","AP_1_01220200","AP",1
"2013.96110","AP_1_01220300","AP",1
"2013.10066","AP_1_01220400","AP",1
"2013.9986","AP_1_01220500","AP",1
"2013.10226","AP_1_01220600","AP",1
"2013.102110","AP_1_01220700","AP",1
"2013.10236","AP_1_01220800","AP",1
"2013.9776","AP_1_01220900","AP",1
"2013.9706","AP_1_01221000","AP",1
"2013.9636","AP_1_01221100","AP",1
"2013.9836","AP_1_01221200","AP",1
"2013.9956","AP_1_01221300","AP",1
"2013.10246","AP_1_01221400","AP",1
"2013.10496","AP_1_01221500","AP",1
"2013.107110","AP_1_01221600","AP",1
"2013.10536","AP_1_01221700","AP",1
"2013.10546","AP_1_01221800","AP",1
"2013.10786","AP_1_01221900","AP",1
"2013.11446","AP_1_01222000","AP",1
"2013.11386","AP_1_01222100","AP",1
"2013.11036","AP_1_01222200","AP",1
"2013.10726","AP_1_01222300","AP",1
"2013.10976","AP_1_01222400","AP",1
"2013.11266","AP_1_01222500","AP",1
"2013.11306","AP_1_01222600","AP",1
"2013.11606","AP_1_01222700","AP",1
"2013.11926","AP_1_01222800","AP",1
"2013.114110","AP_1_01222900","AP",1
"2013.11746","AP_1_01223000","AP",1
"2013.10906","AP_1_01223100","AP",1
"2013.10926","AP_1_01223200","AP",1
"2013.105110","AP_1_01223300","AP",1
"2013.10406","AP_1_01223400","AP",1
"2013.10436","AP_1_01223500","AP",1
"2013.10586","AP_1_01223600","AP",1
"2013.10746","AP_1_01223700","AP",1
"2013.109110","AP_1_01223800","AP",1
"2013.10846","AP_1_01223900","AP",1
"2013.10996","AP_1_01224000","AP",1
"2013.110010","AP_1_01224100","AP",1
"2013.11156","AP_1_01224200","AP",1
"2013.11127","AP_1_01224300","AP",1
"2013.11726","AP_1_01224400","AP",1
"2013.11686","AP_1_01224500","AP",1
"2013.11806","AP_1_01224600","AP",1
"2013.11376","AP_1_01224700","AP",1
"2013.11496","AP_1_01224800","AP",1
"2013.11666","AP_1_01224900","AP",1
"2013.12076","AP_1_01225000","AP",1
"2013.12046","AP_1_01225100","AP",1
"2013.12256","AP_1_01225200","AP",1
"2013.12306","AP_1_01225300","AP",1
"2013.12426","AP_1_01225400","AP",1
"2013.12206","AP_1_01225500","AP",1
"2013.12676","AP_1_01225600","AP",1
"2013.12346","AP_1_01225700","AP",1
"2013.12446","AP_1_01225800","AP",1
"2013.12626","AP_1_01225900","AP",1
"2013.12296","AP_1_01226000","AP",1
"2013.11866","AP_1_01226100","AP",1
"2013.12506","AP_1_01226200","AP",1
"2013.12406","AP_1_01226300","AP",1
"2013.12086","AP_1_01226400","AP",1
"2013.11736","AP_1_01226500","AP",1
"2013.11596","AP_1_01226600","AP",1
"2013.11576","AP_1_01226700","AP",1
"2013.113110","AP_1_01226800","AP",1
"2013.11096","AP_1_01226900","AP",1
"2013.11526","AP_1_01227000","AP",1
"2013.11636","AP_1_01227100","AP",1
"2013.11756","AP_1_01227200","AP",1
"2013.11836","AP_1_01227300","AP",1
"2013.11846","AP_1_01227400","AP",1
"2013.11936","AP_1_01227500","AP",1
"2013.12366","AP_1_01227600","AP",1
"2013.122110","AP_1_01227700","AP",1
"2013.121010","AP_1_01227800","AP",1
"2013.11946","AP_1_01227900","AP",1
"2013.12436","AP_1_01228000","AP",1
"2013.12745","AP_1_01228100","AP",1
"2013.12895","AP_1_01228200","AP",1
"2013.12755","AP_1_01228300","AP",1
"2013.12725","AP_1_01228400","AP",1
"2013.12885","AP_1_01228500","AP",1
"2013.12526","AP_1_01228600","AP",1
"2013.12586","AP_1_01228700","AP",1
"2013.12695","AP_1_01228800","AP",1
"2013.12765","AP_1_01228900","AP",1
"2013.13284","AP_1_01229000","AP",1
"2013.12905","AP_1_01229100","AP",1
"2013.13264","AP_1_01229200","AP",1
"2013.13184","AP_1_01229300","AP",1
"2013.13054","AP_1_01229400","AP",1
"2013.13219","AP_1_01229500","AP",1
"2013.13124","AP_1_01229600","AP",1
"2013.13144","AP_1_01229700","AP",1
"2013.13519","AP_1_01229800","AP",1
"2013.13364","AP_1_01229900","AP",1
"2013.13854","AP_1_01230000","AP",1
"2013.14134","AP_1_01230100","AP",1
"2013.13564","AP_1_01230200","AP",1
"2013.14244","AP_1_01230300","AP",1
"2013.13884","AP_1_01230400","AP",1
"2013.13644","AP_1_01230500","AP",1
"2013.13924","AP_1_01230600","AP",1
"2013.14144","AP_1_01230700","AP",1
"2013.14119","AP_1_01230800","AP",1
"2013.14184","AP_1_01230900","AP",1
